Ticker,Date,Open,High,Low,Close,Volume
AMZN,10/21/2019 12:05,1778.62,1779,1778.62,1779,623
AMZN,10/21/2019 12:06,1779.15,1779.15,1778.94,1778.94,800
AMZN,10/21/2019 12:07,1779.79,1779.92,1779.79,1779.92,1100
AMZN,10/21/2019 12:08,1779.41,1780.07,1779.33,1779.33,4480
AMZN,10/21/2019 12:09,1779.63,1780.07,1779.47,1780.01,2300
AMZN,10/21/2019 12:10,1780.27,1780.27,1779.47,1779.47,1050
AMZN,10/21/2019 12:11,1779.58,1780.03,1779.19,1780.03,2035
AMZN,10/21/2019 12:12,1779.51,1779.7,1778.99,1779.09,3012
AMZN,10/21/2019 12:13,1779.01,1779.01,1778.07,1778.24,2895
AMZN,10/21/2019 12:14,1778.11,1778.25,1777.79,1777.81,2100
AMZN,10/21/2019 12:15,1777.64,1778.11,1777.61,1777.94,4729
AMZN,10/21/2019 12:16,1778,1778,1777.81,1777.94,1000
AMZN,10/21/2019 12:17,1777.83,1777.88,1776.75,1777.16,2972
AMZN,10/21/2019 12:18,1777.23,1777.71,1777.13,1777.71,1050
AMZN,10/21/2019 12:19,1777.78,1777.78,1777.59,1777.59,750
AMZN,10/21/2019 12:20,1777.5,1778.05,1777.27,1778.03,7482
AMZN,10/21/2019 12:21,1778.26,1778.54,1778.07,1778.07,2699
AMZN,10/21/2019 12:22,1778.26,1778.43,1777.97,1778.05,1802
AMZN,10/21/2019 12:23,1778.05,1778.05,1777.77,1777.77,5533
AMZN,10/21/2019 12:24,1778.05,1778.56,1777.84,1778.5,3610
AMZN,10/21/2019 12:25,1779.33,1779.74,1779.2,1779.22,1977
AMZN,10/21/2019 12:26,1779.08,1779.08,1778.64,1778.64,1163
AMZN,10/21/2019 12:28,1778.5,1778.5,1778.33,1778.33,420
AMZN,10/21/2019 12:29,1778.72,1779.17,1778.72,1779.17,530
AMZN,10/21/2019 12:30,1779.73,1779.73,1779.42,1779.42,200
AMZN,10/21/2019 12:31,1779.2,1779.26,1779.2,1779.26,700
AMZN,10/21/2019 12:32,1779.16,1779.78,1779.16,1779.7,700
AMZN,10/21/2019 12:33,1779.85,1779.92,1779.63,1779.92,874
AMZN,10/21/2019 12:34,1779.91,1780.03,1779.56,1779.76,1125
AMZN,10/21/2019 12:35,1779.23,1779.23,1779.04,1779.04,200
AMZN,10/21/2019 12:36,1779.34,1779.64,1779.34,1779.62,3005
AMZN,10/21/2019 12:37,1779.63,1779.78,1779.53,1779.53,1600
AMZN,10/21/2019 12:38,1779.9,1779.9,1779.47,1779.47,300
AMZN,10/21/2019 12:39,1779.6,1780.32,1779.6,1780.3,1231
AMZN,10/21/2019 12:40,1780.34,1780.41,1779.93,1779.93,1647
AMZN,10/21/2019 12:41,1780.07,1781.17,1780.07,1781.13,3388
AMZN,10/21/2019 12:42,1781.23,1781.32,1780.88,1780.99,3131
AMZN,10/21/2019 12:43,1780.94,1781.17,1780.94,1781.12,902
AMZN,10/21/2019 12:44,1781.32,1781.6,1781.21,1781.53,1366
AMZN,10/21/2019 12:45,1781.54,1781.82,1781.54,1781.66,1126
AMZN,10/21/2019 12:46,1781.37,1781.58,1781.01,1781.37,3776
AMZN,10/21/2019 12:47,1781.4,1781.96,1781.4,1781.51,1017
AMZN,10/21/2019 12:48,1781.98,1782.59,1781.98,1782.4,7061
AMZN,10/21/2019 12:49,1782.44,1782.71,1782.27,1782.51,2690
AMZN,10/21/2019 12:50,1782.79,1783.72,1782.62,1783.18,3555
AMZN,10/21/2019 12:51,1783.01,1783.67,1783.01,1783.3,918
AMZN,10/21/2019 12:52,1783.3,1783.59,1783.14,1783.54,400
AMZN,10/21/2019 12:53,1783.37,1783.78,1783.37,1783.78,1718
AMZN,10/21/2019 12:54,1783.9,1784,1783.51,1783.51,900
AMZN,10/21/2019 12:55,1783.42,1783.42,1782.9,1783.1,1200
AMZN,10/21/2019 12:56,1782.95,1783.17,1782.54,1782.58,3498
AMZN,10/21/2019 12:57,1782.23,1782.23,1781.39,1781.41,2300
AMZN,10/21/2019 12:58,1781.56,1781.93,1781.38,1781.93,2200
AMZN,10/21/2019 12:59,1781.49,1781.49,1781.49,1781.49,1000
AMZN,10/21/2019 13:00,1781,1781.33,1780.94,1781.33,728
AMZN,10/21/2019 13:01,1780.9,1781.6,1780.9,1781.6,1247
AMZN,10/21/2019 13:02,1781.77,1781.77,1781.12,1781.12,850
AMZN,10/21/2019 13:03,1781.04,1781.93,1781.04,1781.79,700
AMZN,10/21/2019 13:04,1781.51,1781.58,1781.36,1781.36,300
AMZN,10/21/2019 13:05,1781.6,1781.95,1781.5,1781.5,1860
AMZN,10/21/2019 13:06,1782,1782,1781.51,1781.68,1102
AMZN,10/21/2019 13:07,1781.29,1781.29,1780.5,1780.85,3168
AMZN,10/21/2019 13:08,1780.71,1780.87,1780.4,1780.77,1405
AMZN,10/21/2019 13:09,1780.66,1781.24,1780.66,1781.24,466
AMZN,10/21/2019 13:10,1781.17,1781.17,1781.02,1781.02,500
AMZN,10/21/2019 13:11,1780.9,1780.9,1780.58,1780.61,2121
AMZN,10/21/2019 13:12,1780.49,1780.59,1780.2,1780.43,2934
AMZN,10/21/2019 13:13,1780.69,1780.71,1780.44,1780.44,796
AMZN,10/21/2019 13:14,1780.8,1781.6,1780.8,1781.6,2469
AMZN,10/21/2019 13:15,1781.75,1781.75,1781.34,1781.45,550
AMZN,10/21/2019 13:16,1781.5,1781.5,1780.97,1780.97,625
AMZN,10/21/2019 13:17,1781.1,1781.1,1780.6,1780.6,258
AMZN,10/21/2019 13:19,1781,1781,1781,1781,100
AMZN,10/21/2019 13:20,1781.33,1781.33,1781.13,1781.22,400
AMZN,10/21/2019 13:21,1781,1781.49,1781,1781.49,728
AMZN,10/21/2019 13:22,1781.4,1781.4,1781.4,1781.4,100
AMZN,10/21/2019 13:23,1781.7,1781.9,1781.55,1781.7,1028
AMZN,10/21/2019 13:24,1781.48,1781.48,1781.48,1781.48,100
AMZN,10/21/2019 13:26,1781.7,1781.85,1781.59,1781.59,600
AMZN,10/21/2019 13:27,1781.68,1781.93,1781.56,1781.63,1000
AMZN,10/21/2019 13:28,1781.58,1782,1781.58,1782,1802
AMZN,10/21/2019 13:29,1782.16,1782.56,1782.16,1782.56,1000
AMZN,10/21/2019 13:30,1782.66,1783.11,1782.37,1783.07,2379
AMZN,10/21/2019 13:31,1782.68,1783.06,1782.68,1783.06,550
AMZN,10/21/2019 13:32,1782.77,1783.26,1782.77,1783.11,2673
AMZN,10/21/2019 13:33,1783.08,1783.08,1782.68,1782.68,500
AMZN,10/21/2019 13:34,1782.59,1782.59,1782.47,1782.47,400
AMZN,10/21/2019 13:35,1782.82,1782.82,1782.53,1782.53,200
AMZN,10/21/2019 13:36,1783,1783,1783,1783,100
AMZN,10/21/2019 13:37,1783.28,1783.28,1783.01,1783.03,1600
AMZN,10/21/2019 13:38,1783.01,1783.01,1782.32,1782.46,1584
AMZN,10/21/2019 13:39,1782.36,1782.61,1782.36,1782.53,670
AMZN,10/21/2019 13:40,1782.69,1782.69,1782.26,1782.26,200
AMZN,10/21/2019 13:41,1782.33,1782.35,1782.01,1782.01,1180
AMZN,10/21/2019 13:42,1781.56,1781.64,1780.69,1780.75,2524
AMZN,10/21/2019 13:43,1780.67,1781.28,1780.67,1781.28,1100
AMZN,10/21/2019 13:44,1781.44,1781.63,1781.3,1781.54,720
AMZN,10/21/2019 13:45,1781.45,1781.45,1781.21,1781.21,200
AMZN,10/21/2019 13:47,1781.21,1781.23,1781.21,1781.23,200
AMZN,10/21/2019 13:48,1781.03,1781.21,1780.59,1780.59,600
AMZN,10/21/2019 13:49,1780.4,1780.4,1780.1,1780.1,1420
AMZN,10/21/2019 13:50,1780.51,1780.7,1780.45,1780.59,557
AMZN,10/21/2019 13:51,1780.56,1780.83,1780.55,1780.83,320
AMZN,10/21/2019 13:52,1780.53,1780.78,1780.5,1780.78,450
AMZN,10/21/2019 13:53,1780.93,1780.93,1780.67,1780.85,705
AMZN,10/21/2019 13:54,1780.7,1781.09,1780.7,1781.07,979
AMZN,10/21/2019 13:55,1781.13,1781.29,1780.9,1780.9,2198
AMZN,10/21/2019 13:56,1780.81,1781.05,1780.1,1780.29,911
AMZN,10/21/2019 13:57,1780.1,1780.6,1780.05,1780.6,800
AMZN,10/21/2019 13:58,1780.41,1780.41,1780.41,1780.41,139
AMZN,10/21/2019 13:59,1780.53,1780.55,1780.53,1780.55,200
AMZN,10/21/2019 14:00,1780.37,1780.76,1780.36,1780.67,1561
AMZN,10/21/2019 14:01,1781.18,1781.35,1780.67,1780.67,2240
AMZN,10/21/2019 14:02,1780.66,1781,1780.62,1780.85,1367
AMZN,10/21/2019 14:03,1780.62,1780.64,1780.33,1780.51,1000
AMZN,10/21/2019 14:04,1780.71,1781.23,1780.71,1781,400
AMZN,10/21/2019 14:05,1781.23,1781.46,1781.11,1781.16,794
AMZN,10/21/2019 14:06,1781.16,1781.38,1780.84,1781.38,1420
AMZN,10/21/2019 14:07,1781.91,1782.01,1781.85,1782.01,1647
AMZN,10/21/2019 14:08,1782.2,1782.2,1781.8,1782,1259
AMZN,10/21/2019 14:09,1782.15,1782.63,1782.07,1782.36,1749
AMZN,10/21/2019 14:10,1782.08,1782.89,1782.08,1782.7,1200
AMZN,10/21/2019 14:11,1782.58,1782.74,1782.17,1782.21,1198
AMZN,10/21/2019 14:12,1782.28,1782.41,1782.13,1782.41,1469
AMZN,10/21/2019 14:13,1782.05,1782.05,1782.05,1782.05,100
AMZN,10/21/2019 14:14,1781.8,1781.98,1781.54,1781.7,1200
AMZN,10/21/2019 14:15,1781.77,1782.2,1781.77,1782.03,700
AMZN,10/21/2019 14:16,1782.19,1782.2,1782.08,1782.09,725
AMZN,10/21/2019 14:17,1782.19,1782.19,1781.83,1781.9,500
AMZN,10/21/2019 14:18,1781.86,1781.92,1781.76,1781.76,2294
AMZN,10/21/2019 14:19,1781.71,1781.71,1781.24,1781.24,821
AMZN,10/21/2019 14:20,1781.37,1781.4,1781.37,1781.4,200
AMZN,10/21/2019 14:21,1781.39,1781.39,1781,1781.16,2120
AMZN,10/21/2019 14:22,1781.2,1781.2,1780.43,1780.43,744
AMZN,10/21/2019 14:23,1780.85,1780.85,1780.6,1780.6,200
AMZN,10/21/2019 14:24,1780.32,1780.63,1780.3,1780.63,750
AMZN,10/21/2019 14:25,1781.22,1781.22,1781.22,1781.22,300
AMZN,10/21/2019 14:26,1781.23,1781.51,1781.23,1781.51,250
AMZN,10/21/2019 14:27,1781.49,1781.49,1781.1,1781.1,300
AMZN,10/21/2019 14:28,1781.41,1781.41,1781.22,1781.22,200
AMZN,10/21/2019 14:29,1781.06,1781.06,1780.98,1780.98,400
AMZN,10/21/2019 14:30,1781.21,1781.23,1781.12,1781.17,550
AMZN,10/21/2019 14:31,1781.54,1782,1781.54,1782,600
AMZN,10/21/2019 14:32,1781.63,1781.63,1781.63,1781.63,100
AMZN,10/21/2019 14:34,1781.6,1781.8,1781.6,1781.65,800
AMZN,10/21/2019 14:35,1781.5,1781.92,1781.5,1781.92,250
AMZN,10/21/2019 14:36,1782,1782.5,1782,1782.34,2700
AMZN,10/21/2019 14:37,1782.34,1782.44,1782.19,1782.33,800
AMZN,10/21/2019 14:39,1782.54,1782.54,1782.03,1782.03,1600
AMZN,10/21/2019 14:40,1782.21,1782.54,1782.21,1782.54,750
AMZN,10/21/2019 14:41,1782.12,1782.7,1782.09,1782.7,1401
AMZN,10/21/2019 14:42,1782.58,1782.88,1782.57,1782.86,1200
AMZN,10/21/2019 14:43,1782.57,1782.57,1782.05,1782.05,1330
AMZN,10/21/2019 14:44,1782.25,1782.6,1782.25,1782.56,411
AMZN,10/21/2019 14:45,1782.48,1782.8,1782.48,1782.48,900
AMZN,10/21/2019 14:46,1782.65,1782.76,1782.51,1782.51,2500
AMZN,10/21/2019 14:47,1782.64,1782.7,1782.62,1782.7,600
AMZN,10/21/2019 14:48,1782.73,1782.75,1782.61,1782.75,1290
AMZN,10/21/2019 14:49,1782.69,1783,1782.69,1783,3698
AMZN,10/21/2019 14:50,1783.02,1783.02,1782.38,1782.55,1100
AMZN,10/21/2019 14:51,1782.42,1782.87,1782.42,1782.65,749
AMZN,10/21/2019 14:52,1782.84,1783,1782.84,1783,500
AMZN,10/21/2019 14:53,1782.87,1783.17,1782.87,1783.14,2448
AMZN,10/21/2019 14:54,1783.2,1783.38,1783.11,1783.28,935
AMZN,10/21/2019 14:55,1783.33,1783.33,1783,1783,2893
AMZN,10/21/2019 14:56,1783.19,1783.26,1783.19,1783.26,1100
AMZN,10/21/2019 14:57,1783.39,1783.76,1783.39,1783.76,3152
AMZN,10/21/2019 14:58,1783.68,1783.82,1783.64,1783.81,1200
AMZN,10/21/2019 14:59,1783.98,1783.98,1783.64,1783.72,706
AMZN,10/21/2019 15:00,1783.7,1783.72,1783.23,1783.54,3500
AMZN,10/21/2019 15:01,1783.68,1783.81,1783.68,1783.81,915
AMZN,10/21/2019 15:02,1783.86,1784.6,1783.82,1784.5,8347
AMZN,10/21/2019 15:03,1784.57,1784.57,1784.21,1784.57,2080
AMZN,10/21/2019 15:04,1784.57,1784.95,1784.57,1784.77,3468
AMZN,10/21/2019 15:05,1784.68,1784.84,1784.47,1784.84,2300
AMZN,10/21/2019 15:06,1784.77,1785,1784.74,1784.98,2382
AMZN,10/21/2019 15:07,1784.39,1784.7,1784.35,1784.63,1685
AMZN,10/21/2019 15:08,1784.6,1784.72,1784.5,1784.61,1300
AMZN,10/21/2019 15:09,1784.38,1784.47,1784.2,1784.44,800
AMZN,10/21/2019 15:10,1784.26,1784.64,1784.26,1784.63,850
AMZN,10/21/2019 15:11,1784.71,1785,1784.54,1784.85,2433
AMZN,10/21/2019 15:12,1785.01,1785.02,1784.64,1784.84,4642
AMZN,10/21/2019 15:13,1784.85,1785.06,1784.77,1785.01,2750
AMZN,10/21/2019 15:14,1785,1785,1784.69,1784.74,1250
AMZN,10/21/2019 15:15,1784.94,1785,1784.84,1784.97,4778
AMZN,10/21/2019 15:16,1785,1785.01,1784.64,1784.89,1600
AMZN,10/21/2019 15:17,1784.67,1784.93,1784.4,1784.53,2610
AMZN,10/21/2019 15:18,1784.43,1785,1784.43,1785,1000
AMZN,10/21/2019 15:19,1784.99,1784.99,1784.36,1784.5,1271
AMZN,10/21/2019 15:20,1784.27,1784.56,1784.16,1784.16,800
AMZN,10/21/2019 15:21,1784.04,1784.08,1783.74,1783.75,2275
AMZN,10/21/2019 15:22,1783.65,1783.67,1783.15,1783.29,2426
AMZN,10/21/2019 15:23,1783,1783.21,1782.8,1782.98,2551
AMZN,10/21/2019 15:24,1782.89,1783,1782.4,1782.4,5264
AMZN,10/21/2019 15:25,1782.27,1782.35,1782,1782.27,1525
AMZN,10/21/2019 15:26,1782.04,1782.35,1782,1782.24,1627
AMZN,10/21/2019 15:27,1782.1,1782.58,1782.1,1782.17,900
AMZN,10/21/2019 15:28,1782.04,1782.5,1781.85,1782.27,3138
AMZN,10/21/2019 15:29,1782.44,1782.8,1782.2,1782.67,2075
AMZN,10/21/2019 15:30,1782.6,1782.85,1782.46,1782.5,1945
AMZN,10/21/2019 15:31,1782.49,1782.52,1782.14,1782.18,1100
AMZN,10/21/2019 15:32,1782.37,1783,1782.37,1783,1495
AMZN,10/21/2019 15:33,1783.05,1783.25,1782.85,1782.85,1618
AMZN,10/21/2019 15:34,1782.59,1782.88,1782.5,1782.88,960
AMZN,10/21/2019 15:35,1782.82,1782.96,1782.82,1782.85,900
AMZN,10/21/2019 15:36,1782.98,1783.07,1782.81,1783.03,635
AMZN,10/21/2019 15:37,1783.06,1783.06,1782.64,1782.66,883
AMZN,10/21/2019 15:38,1782.5,1782.64,1782.5,1782.6,500
AMZN,10/21/2019 15:39,1782.74,1782.75,1782.37,1782.37,2729
AMZN,10/21/2019 15:40,1782.42,1782.53,1781.91,1782.53,4046
AMZN,10/21/2019 15:41,1782.65,1783.32,1782.65,1783.32,5725
AMZN,10/21/2019 15:42,1783.32,1783.36,1783.13,1783.27,2188
AMZN,10/21/2019 15:43,1783.08,1783.66,1783.07,1783.66,1650
AMZN,10/21/2019 15:44,1783.41,1783.66,1783.32,1783.66,1250
AMZN,10/21/2019 15:45,1783.44,1783.7,1783.35,1783.35,1701
AMZN,10/21/2019 15:46,1783.58,1783.7,1783.41,1783.41,1100
AMZN,10/21/2019 15:47,1783.47,1783.47,1782.79,1783.08,2849
AMZN,10/21/2019 15:48,1783.26,1783.9,1783.16,1783.9,2700
AMZN,10/21/2019 15:49,1783.81,1783.81,1783.28,1783.28,2000
AMZN,10/21/2019 15:50,1783.27,1784,1783.24,1783.85,3122
AMZN,10/21/2019 15:51,1783.77,1784.46,1783.63,1784.46,2512
AMZN,10/21/2019 15:52,1784.01,1784.33,1783.78,1784.15,3000
AMZN,10/21/2019 15:53,1784.03,1784.31,1783.79,1784.19,4088
AMZN,10/21/2019 15:54,1784.21,1784.49,1784.15,1784.15,5076
AMZN,10/21/2019 15:55,1784.94,1784.94,1783.56,1784.45,6361
AMZN,10/21/2019 15:56,1784.09,1784.26,1783.81,1783.95,3200
AMZN,10/21/2019 15:57,1784.1,1784.1,1783.5,1783.82,8286
AMZN,10/21/2019 15:58,1783.71,1784.61,1783.63,1784.61,7515
AMZN,10/21/2019 15:59,1784.44,1785.88,1784.43,1785.83,35204
AMZN,10/21/2019 16:00,1785.66,1785.67,1785.28,1785.28,177699
AMZN,10/22/2019 9:30,1788.15,1789.78,1787.02,1789.42,41212
AMZN,10/22/2019 9:31,1788.2,1789.6,1788.05,1788.05,5957
AMZN,10/22/2019 9:32,1788.99,1788.99,1787.08,1787.09,7569
AMZN,10/22/2019 9:33,1787.91,1788.59,1782.03,1783.39,10383
AMZN,10/22/2019 9:34,1782.9,1786.94,1782.9,1785.06,12105
AMZN,10/22/2019 9:35,1784.83,1786.36,1782.1,1782.94,5722
AMZN,10/22/2019 9:36,1782.25,1784.5,1781.5,1784,13353
AMZN,10/22/2019 9:37,1783.84,1783.95,1782,1782.08,3664
AMZN,10/22/2019 9:38,1782.06,1782.06,1778.51,1779.48,11830
AMZN,10/22/2019 9:39,1779.15,1780.04,1778.1,1779.55,6863
AMZN,10/22/2019 9:40,1779.21,1779.36,1778.55,1778.59,3788
AMZN,10/22/2019 9:41,1778.59,1780.35,1778.59,1778.8,5852
AMZN,10/22/2019 9:42,1779.18,1780.25,1778.64,1778.64,4684
AMZN,10/22/2019 9:43,1778.48,1778.91,1777.11,1778.91,6045
AMZN,10/22/2019 9:44,1778.99,1779.34,1778.26,1778.38,3101
AMZN,10/22/2019 9:45,1778.56,1779.58,1777.64,1778.18,3992
AMZN,10/22/2019 9:46,1777.53,1777.55,1774.08,1774.43,9115
AMZN,10/22/2019 9:47,1774.25,1775.99,1774.08,1775.27,3429
AMZN,10/22/2019 9:48,1775.74,1775.74,1772.03,1772.43,8301
AMZN,10/22/2019 9:49,1772.14,1774.13,1771.82,1773.51,5839
AMZN,10/22/2019 9:50,1773.05,1774.46,1771.59,1774.46,4447
AMZN,10/22/2019 9:51,1774.33,1775.18,1773.75,1773.79,4835
AMZN,10/22/2019 9:52,1773.69,1774,1772.64,1772.92,5041
AMZN,10/22/2019 9:53,1772.66,1774.49,1772.26,1774,2100
AMZN,10/22/2019 9:54,1774,1774.58,1773.51,1774.58,2100
AMZN,10/22/2019 9:55,1774.57,1777.29,1774.57,1776.95,6056
AMZN,10/22/2019 9:56,1776.94,1777.11,1776,1777.11,2934
AMZN,10/22/2019 9:57,1777.27,1777.82,1776.79,1777.82,1726
AMZN,10/22/2019 9:58,1777.64,1777.99,1777.63,1777.95,3353
AMZN,10/22/2019 9:59,1777.76,1778.08,1776.3,1776.96,4865
AMZN,10/22/2019 10:00,1777,1778.01,1776.81,1777.1,4724
AMZN,10/22/2019 10:01,1776.41,1777,1775.55,1776.81,2293
AMZN,10/22/2019 10:02,1777.67,1777.89,1776.53,1776.95,1304
AMZN,10/22/2019 10:03,1777.38,1777.38,1777.38,1777.38,100
AMZN,10/22/2019 10:04,1777.46,1777.46,1775.63,1776.29,1775
AMZN,10/22/2019 10:05,1776.22,1776.22,1775.34,1775.99,1400
AMZN,10/22/2019 10:06,1776.33,1776.84,1775.01,1776.11,1777
AMZN,10/22/2019 10:07,1776.95,1777.65,1776.6,1777.31,1684
AMZN,10/22/2019 10:08,1777.99,1777.99,1776.84,1776.84,1700
AMZN,10/22/2019 10:09,1776.35,1776.65,1775.52,1776.3,1381
AMZN,10/22/2019 10:10,1776.4,1776.4,1775.82,1775.87,1430
AMZN,10/22/2019 10:11,1775.79,1775.79,1773.75,1773.75,4179
AMZN,10/22/2019 10:12,1773.52,1773.81,1772.5,1772.52,5883
AMZN,10/22/2019 10:13,1772.53,1773.62,1772.28,1773.41,3267
AMZN,10/22/2019 10:14,1773.07,1773.65,1773.07,1773.4,1503
AMZN,10/22/2019 10:15,1773.62,1774.1,1773.3,1773.88,2689
AMZN,10/22/2019 10:16,1773.5,1773.5,1772.25,1773.06,4900
AMZN,10/22/2019 10:17,1773.16,1773.16,1771.22,1772.36,7728
AMZN,10/22/2019 10:18,1772.67,1773.12,1771.34,1771.99,5989
AMZN,10/22/2019 10:19,1772.08,1772.38,1771.54,1771.91,1188
AMZN,10/22/2019 10:20,1771.56,1773,1771.51,1772.51,2891
AMZN,10/22/2019 10:21,1772.81,1774.38,1772.81,1774,2488
AMZN,10/22/2019 10:22,1773.86,1774.35,1773.5,1774,2043
AMZN,10/22/2019 10:23,1774.15,1774.15,1774.13,1774.13,350
AMZN,10/22/2019 10:24,1774.08,1775.12,1774.08,1774.84,1070
AMZN,10/22/2019 10:25,1775.42,1776.42,1774.92,1775.83,4181
AMZN,10/22/2019 10:26,1775.56,1775.56,1774.2,1774.38,3812
AMZN,10/22/2019 10:27,1775.05,1775.12,1774.8,1775.12,1400
AMZN,10/22/2019 10:28,1775.12,1775.12,1774.5,1774.5,400
AMZN,10/22/2019 10:29,1774.53,1774.72,1774.42,1774.72,675
AMZN,10/22/2019 10:30,1775.38,1775.54,1775,1775,2276
AMZN,10/22/2019 10:31,1774.96,1775.49,1774.96,1775.24,2629
AMZN,10/22/2019 10:32,1775.42,1776.81,1775.42,1776.5,6302
AMZN,10/22/2019 10:33,1776.9,1777.5,1775.05,1775.63,3905
AMZN,10/22/2019 10:34,1775.35,1775.35,1774.68,1775.05,1250
AMZN,10/22/2019 10:35,1774.92,1775.11,1774.41,1774.88,1000
AMZN,10/22/2019 10:36,1774.66,1776,1774.65,1775.51,1880
AMZN,10/22/2019 10:37,1775.52,1775.52,1775.44,1775.44,215
AMZN,10/22/2019 10:38,1775.67,1776.66,1775.55,1776.66,1989
AMZN,10/22/2019 10:39,1776.8,1777.2,1776.71,1777.11,721
AMZN,10/22/2019 10:40,1777.3,1778.9,1777.23,1778.9,4248
AMZN,10/22/2019 10:41,1778.9,1779.42,1778.45,1778.72,4875
AMZN,10/22/2019 10:42,1778.72,1779,1778.3,1778.8,1696
AMZN,10/22/2019 10:43,1778.72,1778.72,1778.72,1778.72,100
AMZN,10/22/2019 10:44,1779.02,1779.02,1778.63,1778.63,882
AMZN,10/22/2019 10:45,1778.67,1779,1778.4,1779,2353
AMZN,10/22/2019 10:46,1778.75,1779.1,1778.4,1778.82,1141
AMZN,10/22/2019 10:47,1779.13,1780.59,1779.13,1780.43,11187
AMZN,10/22/2019 10:48,1780.58,1781.41,1780.54,1781.14,3399
AMZN,10/22/2019 10:49,1780.1,1780.19,1779.22,1779.5,2468
AMZN,10/22/2019 10:50,1779.98,1780.2,1779.5,1779.99,1358
AMZN,10/22/2019 10:51,1779.85,1780.38,1779.79,1780.08,1800
AMZN,10/22/2019 10:52,1780.06,1780.4,1780.06,1780.23,1392
AMZN,10/22/2019 10:53,1780.49,1780.96,1780.38,1780.51,2898
AMZN,10/22/2019 10:54,1780.59,1780.59,1780.03,1780.42,1100
AMZN,10/22/2019 10:55,1780.62,1780.62,1779.5,1779.89,1535
AMZN,10/22/2019 10:56,1779.66,1779.7,1778.51,1779.5,3700
AMZN,10/22/2019 10:57,1779.49,1780.08,1779.08,1779.91,3000
AMZN,10/22/2019 10:58,1779.75,1780.6,1779.3,1779.3,1784
AMZN,10/22/2019 10:59,1779.23,1779.23,1777.76,1777.88,3396
AMZN,10/22/2019 11:00,1777.55,1777.59,1776.5,1777.1,4696
AMZN,10/22/2019 11:01,1778.27,1778.27,1777.82,1777.94,2300
AMZN,10/22/2019 11:02,1777.82,1778.12,1777.74,1778.12,1142
AMZN,10/22/2019 11:03,1778.18,1778.9,1775.03,1775.7,8637
AMZN,10/22/2019 11:04,1775.72,1776.74,1775.72,1776.74,300
AMZN,10/22/2019 11:05,1776.7,1776.7,1776.02,1776.02,1130
AMZN,10/22/2019 11:06,1776.36,1777.5,1776.36,1777.4,1410
AMZN,10/22/2019 11:07,1777.72,1778.02,1777.62,1778,1800
AMZN,10/22/2019 11:08,1778.53,1778.64,1777.5,1777.5,1712
AMZN,10/22/2019 11:09,1777.55,1777.55,1776.64,1777.19,3972
AMZN,10/22/2019 11:10,1777.27,1777.44,1776.69,1776.69,1388
AMZN,10/22/2019 11:11,1776.58,1776.72,1776.58,1776.72,200
AMZN,10/22/2019 11:12,1776.4,1776.61,1776,1776.61,2196
AMZN,10/22/2019 11:13,1776.58,1776.58,1775.21,1775.4,3810
AMZN,10/22/2019 11:14,1775.92,1775.92,1774.28,1774.83,6089
AMZN,10/22/2019 11:15,1775.26,1776.09,1775.09,1775.71,2008
AMZN,10/22/2019 11:16,1776.09,1776.76,1776.08,1776.33,1500
AMZN,10/22/2019 11:17,1776,1776,1775.75,1776,700
AMZN,10/22/2019 11:18,1775.74,1775.75,1775.02,1775.05,2345
AMZN,10/22/2019 11:19,1774.62,1775.57,1774.44,1774.68,1650
AMZN,10/22/2019 11:20,1774.68,1775,1774.1,1774.91,2134
AMZN,10/22/2019 11:21,1774.66,1774.91,1774.57,1774.89,1040
AMZN,10/22/2019 11:22,1774.56,1775,1774.56,1774.86,620
AMZN,10/22/2019 11:23,1775.62,1775.83,1775.2,1775.2,1150
AMZN,10/22/2019 11:24,1774.58,1774.58,1773.95,1773.95,1598
AMZN,10/22/2019 11:25,1773.94,1773.94,1772.55,1772.55,5416
AMZN,10/22/2019 11:26,1772.66,1773.6,1772.66,1773.38,900
AMZN,10/22/2019 11:27,1773.28,1773.5,1773,1773.5,844
AMZN,10/22/2019 11:28,1773.1,1773.28,1772.4,1772.59,3572
AMZN,10/22/2019 11:29,1772.84,1772.84,1771.7,1772.04,3613
AMZN,10/22/2019 11:30,1771.87,1772.24,1771.51,1771.51,2303
AMZN,10/22/2019 11:31,1771.5,1772.43,1771.25,1771.88,2590
AMZN,10/22/2019 11:32,1771.81,1772.64,1771.81,1772.34,1217
AMZN,10/22/2019 11:33,1772.36,1772.92,1772.35,1772.35,1300
AMZN,10/22/2019 11:34,1772.67,1773.42,1772.66,1773.12,4414
AMZN,10/22/2019 11:35,1772.65,1773.25,1772.58,1773.25,1700
AMZN,10/22/2019 11:36,1773.43,1774,1773.43,1773.64,1610
AMZN,10/22/2019 11:37,1773.59,1773.59,1773.28,1773.28,550
AMZN,10/22/2019 11:38,1773.79,1774,1773.79,1773.98,550
AMZN,10/22/2019 11:39,1774.29,1774.54,1774.21,1774.39,1750
AMZN,10/22/2019 11:40,1774,1774.77,1774,1774.77,2480
AMZN,10/22/2019 11:41,1774.25,1774.26,1774.07,1774.07,900
AMZN,10/22/2019 11:42,1774.12,1774.28,1773.77,1773.77,2400
AMZN,10/22/2019 11:43,1773.86,1774.9,1773.86,1774.56,1703
AMZN,10/22/2019 11:44,1775,1775.51,1774.96,1775.47,2800
